consent,timestamp,sno,id,quesno,ques_counter,ans,ansval,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
true,"2023-12-01 22:00:06",11577,656a02232d5ec7.78689694,29,33,phishing,3,90,"Read the email and do nothing,Report this email,","Based upon senders email address,Based upon the subject line in the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:59:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:59:50 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:59:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 22:00:05 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:59:45 GMT+0530 (India Standard Time)",56
true,"2023-12-01 21:59:19",11576,656a02232d5ec7.78689694,16,32,phishing,0,98,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon some other reason,,","Attention check_1",,"Fri Dec 01 2023 21:58:50 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:58:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:59:06 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:59:16 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:58:11",11575,656a02232d5ec7.78689694,27,31,genuine,100,99,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 21:57:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:57:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:58:02 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:58:10 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:57:49 GMT+0530 (India Standard Time)",81
true,"2023-12-01 21:56:47",11574,656a02232d5ec7.78689694,32,30,phishing,9,95,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:56:27 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:56:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:56:39 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:56:45 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:56:03",11573,656a02232d5ec7.78689694,22,29,phishing,0,100,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Attention check_2",,"Fri Dec 01 2023 21:55:46 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:55:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:55:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:56:01 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:55:10",11572,656a02232d5ec7.78689694,20,28,phishing,0,97,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:54:57 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:54:59 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:55:03 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:55:09 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:54:40",11571,656a02232d5ec7.78689694,25,27,genuine,55,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 21:54:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:54:12 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:54:23 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:54:27 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:54:09 GMT+0530 (India Standard Time)",30
true,"2023-12-01 21:53:45",11570,656a02232d5ec7.78689694,26,26,genuine,100,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,"Fri Dec 01 2023 21:53:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:53:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:53:36 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:53:43 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:52:34",11569,656a02232d5ec7.78689694,31,25,genuine,52,87,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon body of the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:52:14 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:52:16 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:52:25 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:52:31 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:51:42",11568,656a02232d5ec7.78689694,28,24,phishing,1,84,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Attention check_3",,"Fri Dec 01 2023 21:51:05 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:51:07 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:51:16 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:51:21 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:50:43",11567,656a02232d5ec7.78689694,21,23,phishing,0,100,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the date in the email,Based upon body of the email,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:50:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:50:28 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:50:40 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:50:43 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:50:24 GMT+0530 (India Standard Time)",95
true,"2023-12-01 21:49:56",11566,656a02232d5ec7.78689694,15,22,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 21:49:44 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:49:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:49:50 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:49:54 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:49:41 GMT+0530 (India Standard Time)",95
true,"2023-12-01 21:49:00",11565,656a02232d5ec7.78689694,24,21,phishing,0,100,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,"Fri Dec 01 2023 21:48:41 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:48:43 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:48:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:48:59 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:48:30",11564,656a02232d5ec7.78689694,17,20,genuine,83,100,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon body of the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:48:12 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:48:14 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:48:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:48:29 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:47:57 GMT+0530 (India Standard Time)",12
true,"2023-12-01 21:47:46",11563,656a02232d5ec7.78689694,11,19,phishing,6,89,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,"Fri Dec 01 2023 21:47:33 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:47:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:47:43 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:47:45 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:47:32 GMT+0530 (India Standard Time)",40
true,"2023-12-01 21:47:18",11562,656a02232d5ec7.78689694,30,18,genuine,100,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:47:01 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:47:06 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:47:12 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:47:15 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:46:59 GMT+0530 (India Standard Time)",25
true,"2023-12-01 21:46:37",11561,656a02232d5ec7.78689694,18,17,phishing,0,80,"Move to spam,","Based upon senders email address,Based upon body of the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:46:28 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:46:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:46:33 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:46:36 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:46:26 GMT+0530 (India Standard Time)",89
true,"2023-12-01 21:46:01",11560,656a02232d5ec7.78689694,14,16,phishing,0,100,"Move to spam,Report this email,","Based upon senders email address,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,"Fri Dec 01 2023 21:45:38 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:45:41 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:45:51 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:46:00 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:45:11",11559,656a02232d5ec7.78689694,13,15,phishing,0,100,"Move to spam,Report this email,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 21:45:01 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:45:03 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:45:07 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:45:09 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:44:42",11558,656a02232d5ec7.78689694,33,14,phishing,1,100,"Move to spam,","Based upon body of the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:44:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:44:32 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:44:38 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:44:41 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:44:29 GMT+0530 (India Standard Time)",70
true,"2023-12-01 21:44:12",11557,656a02232d5ec7.78689694,19,13,phishing,0,100,"Move to spam,Report this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:43:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:43:57 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:44:05 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:44:10 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:43:31",11556,656a02232d5ec7.78689694,23,12,phishing,0,100,"Move to spam,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,"Fri Dec 01 2023 21:43:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:43:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:43:27 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:43:30 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:43:02",11555,656a02232d5ec7.78689694,12,11,phishing,0,74,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,"Fri Dec 01 2023 21:42:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:42:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:42:58 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:43:01 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:42:50 GMT+0530 (India Standard Time)",46
true,"2023-12-01 21:42:08",11554,656a02232d5ec7.78689694,6,10,phishing,0,78,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:41:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:41:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:42:03 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:42:06 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:41:48 GMT+0530 (India Standard Time)",64
true,"2023-12-01 21:41:20",11553,656a02232d5ec7.78689694,1,9,genuine,85,79,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 21:40:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:40:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:41:03 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:41:19 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:40:38 GMT+0530 (India Standard Time)",14
true,"2023-12-01 21:40:04",11552,656a02232d5ec7.78689694,4,8,genuine,100,87,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:39:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:39:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:39:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:40:02 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:39:25",11551,656a02232d5ec7.78689694,5,7,genuine,100,100,"Read the email and do nothing,","Based upon the subject line in the email,,",NA,NA,"Fri Dec 01 2023 21:38:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:38:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:39:08 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:39:23 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:38:08",11550,656a02232d5ec7.78689694,8,6,phishing,0,100,"Move to spam,Report this email,","Based upon senders email address,Based upon the subject line in the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:37:51 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:37:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:38:01 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:38:06 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:37:34",11549,656a02232d5ec7.78689694,3,5,genuine,100,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 21:37:19 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:37:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:37:26 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:37:33 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 21:36:59",11548,656a02232d5ec7.78689694,10,4,phishing,16,76,"Read the email and do nothing,","Based upon the subject line in the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:36:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:36:33 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:36:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:36:50 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:36:29 GMT+0530 (India Standard Time)",59
true,"2023-12-01 21:36:00",11547,656a02232d5ec7.78689694,9,3,phishing,0,60,"Move to spam,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 21:35:35 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:35:38 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:35:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:35:59 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:35:31 GMT+0530 (India Standard Time)",17
true,"2023-12-01 21:34:42",11546,656a02232d5ec7.78689694,7,2,genuine,100,88,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 21:34:20 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:34:21 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:34:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:34:42 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 21:34:13 GMT+0530 (India Standard Time)",67
true,"2023-12-01 21:33:03",11545,656a02232d5ec7.78689694,2,1,genuine,51,85,"Report this email,","Based upon the date in the email,Based upon body of the email,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 21:32:16 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:31:46 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:32:38 GMT+0530 (India Standard Time)","Fri Dec 01 2023 21:33:02 GMT+0530 (India Standard Time)",0,0,"Not used",,
